ID,kraken,mapped_bases,error_rate,indel_ratio,insert_size,insert_size_rev,heterozygous_snps
11658_5#49, 72.31, 65.61, 2.010472e-02, 2.010472e-02, 43.70, 72.59, 0.77
11658_5#56, 76.33, 71.24, 1.979588e-02, 1.979588e-02, 40.01, 91.46, 0.59
11658_6#17, 75.88, 72.70, 1.990348e-02, 1.990348e-02, 46.90, 63.35, 0.67
11658_6#19, 78.01, 76.15, 2.025014e-02, 2.025014e-02, 45.85, 64.82, 0.73
11658_6#23, 75.26, 67.65, 2.037637e-02, 2.037637e-02, 52.52, 48.54, 0.95
11658_6#32, 76.78, 69.86, 2.025771e-02, 2.025771e-02, 50.57, 51.64, 0.71
11658_6#42, 75.76, 72.17, 1.959455e-02, 1.959455e-02, 51.14, 52.53, 0.49
11658_6#47, 75.16, 71.35, 2.004458e-02, 2.004458e-02, 50.68, 52.76, 0.84
11658_7#34, 75.96, 73.49, 1.971160e-02, 1.971160e-02, 42.00, 77.23, 0.59
11658_7#3, 75.48, 71.54, 2.013180e-02, 2.013180e-02, 44.32, 68.20, 0.79
11658_7#6, 74.84, 66.88, 1.986538e-02, 1.986538e-02, 45.32, 70.39, 0.62
11658_8#26, 74.29, 71.44, 2.048124e-02, 2.048124e-02, 48.62, 56.04, 0.60
11658_8#57, 72.45, 69.98, 2.056336e-02, 2.056336e-02, 50.59, 52.11, 0.62
11679_5#4, 75.66, 73.00, 2.025726e-02, 2.025726e-02, 51.87, 48.15, 0.54
11679_6#10, 77.17, 75.65, 1.990247e-02, 1.990247e-02, 45.12, 72.67, 0.52
11679_6#4, 77.45, 76.61, 2.033763e-02, 2.033763e-02, 55.24, 50.70, 0.67
11679_6#90, 76.97, 73.81, 2.012296e-02, 2.012296e-02, 49.47, 57.50, 0.67
11679_6#9, 75.82, 71.10, 2.007715e-02, 2.007715e-02, 41.10, 83.33, 0.62
11679_8#2, 76.27, 70.58, 2.092072e-02, 2.092072e-02, 10.03, 74.37, 0.76
11791_3#2, 76.87, 73.26, 2.173530e-02, 2.173530e-02, 46.88, 62.62, 0.76
11791_6#2, 75.60, 74.08, 2.068828e-02, 2.068828e-02, 49.42, 56.44, 0.59
11791_6#3, 75.51, 72.62, 2.048740e-02, 2.048740e-02, 48.09, 61.00, 0.70
11791_7#36, 76.57, 70.05, 2.095831e-02, 2.095831e-02, 40.56, 78.70, 0.63
11657_5#12, 84.35, 72.21, 2.333449e-02, 2.333449e-02, 53.08, 47.34, 0.52
11657_5#19, 79.72, 69.48, 2.334015e-02, 2.334015e-02, 48.81, 58.21, 0.44
11657_5#3, 82.01, 70.95, 2.374287e-02, 2.374287e-02, 52.39, 49.06, 0.62
11657_5#6, 80.91, 70.38, 2.334727e-02, 2.334727e-02, 50.64, 54.50, 0.50
11657_6#13, 81.96, 67.57, 2.342597e-02, 2.342597e-02, 50.13, 59.04, 0.46
11657_6#19, 81.30, 68.33, 2.363098e-02, 2.363098e-02, 48.94, 59.69, 0.38
11657_6#24, 81.61, 67.73, 2.335456e-02, 2.335456e-02, 42.85, 77.97, 0.54
11657_6#3, 83.48, 69.46, 2.334840e-02, 2.334840e-02, 44.76, 71.82, 0.55
11657_7#11, 82.97, 67.25, 2.383074e-02, 2.383074e-02, 52.64, 49.74, 0.49
11657_7#17, 81.81, 67.45, 2.338136e-02, 2.338136e-02, 49.37, 64.67, 0.49
11657_7#1, 84.44, 70.41, 2.376440e-02, 2.376440e-02, 47.97, 64.09, 0.54
11657_7#20, 79.61, 69.21, 2.349229e-02, 2.349229e-02, 42.61, 79.75, 0.56
11657_7#4, 83.80, 69.46, 2.374373e-02, 2.374373e-02, 46.97, 67.63, 0.51
11658_3#5, 83.80, 70.82, 2.383156e-02, 2.383156e-02, 51.86, 50.94, 0.44
11658_4#19, 82.76, 70.94, 2.312622e-02, 2.312622e-02, 46.33, 73.49, 0.39
11658_4#8, 81.74, 68.27, 2.345834e-02, 2.345834e-02, 43.39, 76.40, 0.60
11658_5#12, 79.97, 69.58, 2.339502e-02, 2.339502e-02, 49.71, 53.15, 0.50
11658_5#15, 83.50, 66.38, 2.354445e-02, 2.354445e-02, 49.49, 55.07, 0.38
11658_5#16, 84.22, 70.20, 2.344772e-02, 2.344772e-02, 42.81, 78.07, 0.48
11658_5#20, 84.33, 69.61, 2.349727e-02, 2.349727e-02, 49.95, 58.85, 0.48
11658_5#23, 84.42, 69.82, 2.363005e-02, 2.363005e-02, 49.14, 57.92, 0.49
11658_5#27, 83.11, 70.76, 2.327848e-02, 2.327848e-02, 46.25, 70.56, 0.34
11658_5#29, 78.98, 67.87, 2.323219e-02, 2.323219e-02, 40.71, 81.46, 0.57
11658_5#36, 82.27, 65.33, 2.367435e-02, 2.367435e-02, 33.78, 109.95, 0.63
11658_6#25, 83.36, 69.86, 2.371809e-02, 2.371809e-02, 45.51, 68.25, 0.50
11658_6#2, 83.80, 70.71, 2.349973e-02, 2.349973e-02, 46.62, 65.03, 0.40
11658_6#33, 80.45, 66.20, 2.351978e-02, 2.351978e-02, 49.39, 59.26, 0.33
11658_6#4, 81.48, 70.84, 2.379708e-02, 2.379708e-02, 48.82, 56.80, 0.28
11658_6#50, 80.09, 63.62, 2.332500e-02, 1.0131418092909537, 47.13, 62.69, 0.55
11658_6#51, 61.12, 50.00, 2.382098e-02, 2.382098e-02, 44.11, 69.65, 0.69
11658_6#54, 79.66, 65.68, 2.386941e-02, 2.386941e-02, 43.19, 73.13, 0.53
11658_6#57, 80.22, 65.92, 2.332626e-02, 2.332626e-02, 49.39, 61.33, 0.40
11658_6#5, 82.42, 66.45, 2.370890e-02, 2.370890e-02, 48.36, 57.79, 0.44
11658_6#8, 79.99, 69.60, 2.348180e-02, 2.348180e-02, 47.35, 60.58, 0.55
11658_6#9, 83.95, 67.04, 2.346290e-02, 2.346290e-02, 46.64, 66.49, 0.45
11658_7#19, 81.80, 69.00, 2.332715e-02, 2.332715e-02, 49.60, 53.02, 0.55
11658_7#22, 84.05, 69.54, 2.363764e-02, 2.363764e-02, 46.26, 67.35, 0.49
11658_7#35, 39.69, 30.65, 2.382301e-02, 2.382301e-02, 41.33, 76.30, 0.63
11658_7#36, 81.54, 71.40, 2.305431e-02, 2.305431e-02, 47.46, 63.64, 0.45
11658_7#5, 81.66, 68.23, 2.316974e-02, 2.316974e-02, 42.86, 81.82, 0.40
11658_7#9, 84.30, 72.00, 2.335821e-02, 2.335821e-02, 45.73, 69.78, 0.32
11658_8#28, 81.44, 68.22, 2.362085e-02, 2.362085e-02, 51.82, 47.95, 0.48
11658_8#31, 84.48, 71.71, 2.371732e-02, 2.371732e-02, 53.55, 45.58, 0.53
11658_8#34, 83.37, 67.55, 2.395383e-02, 2.395383e-02, 52.53, 49.01, 0.48
11658_8#35, 80.73, 69.02, 2.366501e-02, 2.366501e-02, 51.42, 52.85, 0.65
11658_8#38, 81.86, 62.54, 2.388723e-02, 2.388723e-02, 53.16, 47.42, 0.75
11658_8#43, 83.19, 68.66, 2.392485e-02, 2.392485e-02, 49.68, 54.77, 0.49
11679_4#12, 81.68, 63.56, 2.410349e-02, 2.410349e-02, 41.53, 78.64, 0.34
11679_4#16, 82.19, 69.17, 2.336865e-02, 2.336865e-02, 42.61, 77.65, 0.65
11679_4#2, 83.03, 70.74, 2.352810e-02, 2.352810e-02, 44.46, 73.60, 0.53
11679_4#3, 84.33, 70.14, 2.378160e-02, 2.378160e-02, 46.54, 65.97, 0.44
11679_4#7, 82.68, 70.06, 2.368061e-02, 2.368061e-02, 51.14, 52.94, 0.47
11679_4#9, 81.05, 68.16, 2.355224e-02, 2.355224e-02, 46.41, 68.25, 0.59
11679_5#11, 83.73, 69.91, 2.363452e-02, 2.363452e-02, 46.56, 64.43, 0.44
11679_5#5, 80.33, 63.85, 2.368142e-02, 2.368142e-02, 49.74, 54.77, 0.45
11679_6#1, 82.08, 69.25, 2.408929e-02, 2.408929e-02, 6.87, 75.03, 0.60
11679_7#11, 80.70, 64.61, 2.388153e-02, 2.388153e-02, 50.16, 56.00, 0.45
11679_8#10, 83.82, 72.57, 2.336480e-02, 2.336480e-02, 43.59, 78.53, 0.39
11791_6#10, 79.23, 64.06, 2.369430e-02, 2.369430e-02, 46.95, 65.62, 0.59
11791_7#12, 85.00, 68.77, 2.387654e-02, 2.387654e-02, 48.44, 61.22, 0.53
11791_7#13, 84.03, 73.25, 2.398150e-02, 2.398150e-02, 49.79, 53.70, 0.18
11791_7#14, 84.04, 70.49, 2.406090e-02, 2.406090e-02, 49.69, 50.00, 0.37
11791_7#19, 82.88, 69.44, 2.388959e-02, 2.388959e-02, 48.27, 59.11, 0.41
11791_7#1, 73.52, 62.97, 2.366053e-02, 2.366053e-02, 46.60, 62.93, 0.60
11791_7#22, 81.46, 68.84, 2.355371e-02, 2.355371e-02, 47.05, 63.08, 0.63
11791_7#25, 83.79, 71.37, 2.360013e-02, 2.360013e-02, 49.72, 53.55, 0.47
11791_7#28, 81.51, 70.23, 2.351259e-02, 2.351259e-02, 46.47, 64.25, 0.52
11791_7#34, 80.90, 67.11, 2.408686e-02, 2.408686e-02, 46.11, 63.24, 0.46
11791_7#4, 81.49, 68.90, 2.377513e-02, 2.377513e-02, 49.79, 52.75, 0.65
11658_5#35, 79.85, 69.59, 2.333945e-02, 2.333945e-02, 45.52, 73.99, 0.26
11658_6#18, 80.88, 69.87, 2.397753e-02, 2.397753e-02, 47.36, 60.85, 0.31
11658_6#37, 80.08, 67.86, 2.369581e-02, 2.369581e-02, 50.40, 53.77, 0.41
11658_6#6, 79.87, 68.34, 2.384854e-02, 2.384854e-02, 46.67, 63.13, 0.34
11658_7#21, 80.21, 69.07, 2.343949e-02, 2.343949e-02, 50.93, 54.82, 0.33
11658_5#40, 40.04, 84.76, 1.177488e-02, 1.177488e-02, 46.56, 65.31, 0.70
11658_5#9, 41.40, 78.19, 1.166953e-02, 1.0511929580727357, 36.38, 104.49, 0.74
11658_6#11, 41.72, 79.28, 1.202260e-02, 1.202260e-02, 40.71, 80.75, 1.24
11658_6#16, 40.69, 79.85, 1.203726e-02, 1.029490616621984, 48.30, 54.27, 1.20
11791_3#68, 39.93, 82.69, 1.382398e-02, 1.0149664544985377, 46.61, 60.47, 0.87
11658_5#54, 80.36, 71.91, 2.392431e-02, 2.392431e-02, 42.00, 77.78, 0.30
11657_7#19, 49.51, 77.81, 9.335827e-03, 9.335827e-03, 50.43, 54.23, 0.69
11791_7#29, 47.15, 75.70, 9.078068e-03, 9.078068e-03, 49.12, 57.00, 1.58
11791_7#3, 47.26, 83.09, 9.045647e-03, 9.045647e-03, 47.12, 59.45, 1.04
11657_5#15, 83.20, 71.02, 2.368912e-02, 2.368912e-02, 48.46, 54.95, 0.49
11657_5#2, 81.73, 69.73, 2.350868e-02, 2.350868e-02, 49.37, 57.69, 0.46
11657_6#21, 78.44, 67.46, 2.330992e-02, 2.330992e-02, 48.63, 62.50, 0.36
11657_6#22, 80.37, 69.20, 2.339588e-02, 2.339588e-02, 46.02, 67.58, 0.45
11657_6#2, 82.17, 71.13, 2.361572e-02, 2.361572e-02, 42.46, 75.13, 0.37
11657_6#6, 80.92, 66.53, 2.300773e-02, 2.300773e-02, 45.14, 76.36, 0.43
11657_7#16, 78.57, 65.52, 2.296735e-02, 2.296735e-02, 48.69, 67.26, 0.60
11657_7#2, 75.34, 64.50, 2.310783e-02, 2.310783e-02, 46.64, 71.08, 0.55
11657_7#8, 81.42, 69.72, 2.347742e-02, 2.347742e-02, 43.42, 79.41, 0.40
11658_4#16, 79.72, 68.32, 2.271102e-02, 2.271102e-02, 40.00, 93.04, 0.74
11658_4#20, 80.92, 67.75, 2.308566e-02, 2.308566e-02, 42.07, 84.02, 0.33
11658_4#24, 82.73, 69.47, 2.341371e-02, 2.341371e-02, 45.22, 69.63, 0.55
11658_4#25, 80.01, 68.41, 2.305478e-02, 2.305478e-02, 45.36, 77.33, 0.41
11658_4#5, 79.21, 68.76, 2.254037e-02, 2.254037e-02, 43.82, 82.50, 0.48
11658_5#30, 83.61, 71.48, 2.348161e-02, 2.348161e-02, 47.26, 63.13, 0.33
11658_5#33, 79.81, 67.47, 2.289229e-02, 2.289229e-02, 41.70, 81.71, 0.48
11658_5#6, 80.31, 68.19, 2.325534e-02, 2.325534e-02, 43.33, 75.96, 0.38
11658_6#1, 83.29, 71.92, 2.329363e-02, 2.329363e-02, 48.09, 62.77, 0.38
11658_6#26, 83.15, 72.22, 2.324524e-02, 2.324524e-02, 50.05, 58.92, 0.34
11658_6#40, 83.28, 71.57, 2.346235e-02, 2.346235e-02, 47.28, 62.44, 0.38
11658_6#56, 81.86, 66.41, 2.308668e-02, 2.308668e-02, 40.55, 85.56, 0.42
11658_7#18, 82.61, 69.73, 2.338797e-02, 2.338797e-02, 49.60, 59.14, 0.85
11658_7#1, 82.43, 70.56, 2.311826e-02, 2.311826e-02, 43.03, 77.60, 0.36
11658_7#27, 81.62, 68.96, 2.373880e-02, 2.373880e-02, 40.99, 78.34, 0.43
11658_7#29, 75.10, 63.58, 2.274501e-02, 2.274501e-02, 44.93, 72.16, 0.56
11658_8#41, 81.14, 70.14, 2.354578e-02, 2.354578e-02, 52.54, 49.25, 0.36
11658_8#46, 79.23, 65.87, 2.338056e-02, 2.338056e-02, 50.42, 52.17, 0.65
11658_8#47, 82.94, 70.68, 2.371507e-02, 2.371507e-02, 50.91, 50.71, 0.36
11658_8#48, 82.10, 67.09, 2.336759e-02, 2.336759e-02, 51.84, 50.75, 0.64
11658_8#54, 79.27, 64.11, 2.328339e-02, 2.328339e-02, 52.60, 47.32, 0.57
11679_4#11, 83.63, 70.43, 2.369287e-02, 2.369287e-02, 49.34, 58.88, 0.66
11679_4#15, 82.49, 69.99, 2.349794e-02, 2.349794e-02, 48.21, 64.48, 0.66
11679_4#5, 75.60, 67.01, 2.312195e-02, 2.312195e-02, 47.63, 64.25, 0.64
11679_5#3, 80.37, 68.17, 2.363826e-02, 2.363826e-02, 46.72, 61.58, 0.34
11679_5#9, 83.06, 72.19, 2.326705e-02, 2.326705e-02, 42.85, 79.77, 0.36
11679_7#1, 81.74, 70.43, 2.336004e-02, 2.336004e-02, 48.82, 56.94, 0.44
11679_7#6, 81.62, 69.32, 2.379545e-02, 2.379545e-02, 50.93, 53.03, 0.53
11679_8#7, 77.01, 65.87, 2.314719e-02, 2.314719e-02, 47.87, 62.24, 0.78
11679_8#9, 83.29, 71.58, 2.441956e-02, 2.441956e-02, 9.00, 75.57, 0.38
11791_6#4, 80.03, 67.95, 2.365579e-02, 2.365579e-02, 49.40, 56.59, 0.56
11791_7#11, 81.88, 70.41, 2.373978e-02, 2.373978e-02, 45.70, 65.15, 0.26
11791_7#15, 82.57, 70.90, 2.349811e-02, 2.349811e-02, 49.93, 55.67, 0.48
11791_7#18, 83.07, 72.19, 2.357403e-02, 2.357403e-02, 51.20, 53.03, 0.42
11791_7#20, 79.28, 68.35, 2.378670e-02, 2.378670e-02, 46.86, 63.46, 0.29
11791_7#23, 82.75, 70.74, 2.351542e-02, 2.351542e-02, 51.94, 50.75, 0.35
11791_7#24, 82.28, 71.24, 2.395518e-02, 2.395518e-02, 45.05, 67.92, 0.45
11791_7#33, 79.58, 62.34, 2.411573e-02, 2.411573e-02, 47.58, 60.19, 0.50
11791_7#35, 77.12, 66.07, 2.340100e-02, 2.340100e-02, 47.34, 60.77, 0.54
11791_7#16, 38.52, 80.24, 1.270968e-02, 1.270968e-02, 40.61, 82.08, 0.95
11791_6#5, 82.12, 70.12, 2.406804e-02, 2.406804e-02, 46.03, 68.11, 0.38
11658_6#15, 65.00, 62.66, 2.108676e-02, 2.108676e-02, 51.53, 50.96, 1.07
11658_4#13, 66.90, 72.02, 2.098699e-02, 2.098699e-02, 46.66, 71.26, 0.39
11658_7#24, 66.33, 71.12, 2.115851e-02, 2.115851e-02, 46.99, 67.03, 0.68
11657_6#17, 81.71, 68.78, 2.354575e-02, 2.354575e-02, 45.95, 69.83, 0.34
11657_7#6, 81.47, 69.01, 2.353343e-02, 2.353343e-02, 48.89, 63.79, 0.40
11658_4#10, 81.81, 68.55, 2.322719e-02, 2.322719e-02, 48.45, 66.86, 0.45
11658_4#2, 82.56, 70.27, 2.343473e-02, 2.343473e-02, 50.93, 55.85, 0.40
11658_5#21, 82.69, 71.55, 2.343882e-02, 2.343882e-02, 47.45, 67.22, 0.33
11658_5#51, 81.56, 67.08, 2.361888e-02, 2.361888e-02, 42.22, 79.38, 0.47
11658_5#55, 83.98, 71.42, 2.365591e-02, 2.365591e-02, 45.83, 65.38, 0.49
11658_6#28, 80.89, 68.57, 2.380555e-02, 2.380555e-02, 47.75, 60.00, 0.65
11658_6#3, 83.12, 71.49, 2.354891e-02, 2.354891e-02, 43.72, 74.16, 0.42
11658_8#36, 82.54, 71.80, 2.395603e-02, 2.395603e-02, 51.95, 50.00, 0.36
11679_8#8, 83.08, 69.30, 2.347539e-02, 2.347539e-02, 41.31, 83.23, 0.42
11791_7#32, 81.78, 71.04, 2.393113e-02, 2.393113e-02, 49.25, 55.98, 0.49
11679_5#10, 38.14, 83.06, 1.264890e-02, 1.264890e-02, 46.96, 64.52, 0.65
11657_5#11, 71.41, 56.68, 2.326270e-02, 2.326270e-02, 48.95, 60.99, 0.40
11657_5#13, 81.21, 68.70, 2.372971e-02, 2.372971e-02, 50.47, 53.11, 0.35
11657_5#22, 83.64, 71.15, 2.347121e-02, 2.347121e-02, 51.17, 52.45, 0.34
11657_5#24, 82.57, 70.28, 2.345196e-02, 2.345196e-02, 50.58, 55.33, 0.39
11657_5#28, 82.38, 72.87, 2.368053e-02, 2.368053e-02, 44.89, 67.88, 0.35
11657_5#7, 80.60, 68.31, 2.370797e-02, 2.370797e-02, 47.58, 59.62, 0.30
11657_5#8, 80.19, 68.74, 2.340782e-02, 2.340782e-02, 49.55, 57.07, 0.30
11657_6#11, 83.47, 70.75, 2.336521e-02, 2.336521e-02, 48.03, 61.42, 0.59
11657_6#14, 78.80, 66.43, 2.320736e-02, 2.320736e-02, 46.52, 67.78, 0.35
11657_6#16, 81.29, 70.46, 2.349965e-02, 2.349965e-02, 49.09, 58.21, 0.32
11657_6#23, 80.82, 72.00, 2.334202e-02, 2.334202e-02, 47.24, 64.17, 0.40
11657_6#7, 83.76, 75.88, 2.324861e-02, 2.324861e-02, 49.93, 57.37, 0.30
11657_7#12, 76.10, 63.68, 2.360964e-02, 2.360964e-02, 47.82, 65.19, 0.33
11657_7#21, 82.16, 70.05, 2.321118e-02, 2.321118e-02, 45.39, 78.26, 0.40
11657_7#22, 80.41, 66.03, 2.328535e-02, 2.328535e-02, 47.56, 69.64, 0.32
11657_7#23, 79.60, 66.46, 2.326505e-02, 2.326505e-02, 45.52, 75.76, 0.38
11657_7#7, 81.80, 71.99, 2.309745e-02, 2.309745e-02, 44.80, 77.85, 0.44
11658_3#4, 80.89, 68.54, 2.343003e-02, 2.343003e-02, 49.83, 58.85, 0.35
11658_3#86, 82.48, 71.42, 2.347592e-02, 2.347592e-02, 40.16, 86.52, 0.16
11658_3#8, 81.08, 69.23, 2.391806e-02, 2.391806e-02, 44.32, 72.73, 0.32
11658_4#18, 82.53, 67.99, 2.330145e-02, 2.330145e-02, 49.17, 59.79, 0.39
11658_4#22, 82.31, 69.24, 2.312622e-02, 2.312622e-02, 39.99, 90.18, 0.38
11658_4#7, 83.04, 70.86, 2.391325e-02, 2.391325e-02, 48.05, 59.49, 0.29
11658_5#11, 81.90, 69.16, 2.329338e-02, 2.329338e-02, 48.43, 56.54, 0.28
11658_5#14, 83.29, 70.55, 2.329837e-02, 2.329837e-02, 51.00, 52.36, 0.33
11658_5#19, 82.88, 69.83, 2.373913e-02, 2.373913e-02, 43.68, 68.92, 0.36
11658_5#26, 82.74, 69.32, 2.292745e-02, 2.292745e-02, 43.47, 80.61, 0.45
11658_5#28, 80.62, 67.73, 2.297582e-02, 2.297582e-02, 46.43, 72.25, 0.39
11658_5#2, 76.86, 63.45, 2.332199e-02, 2.332199e-02, 50.80, 52.43, 0.64
11658_5#32, 82.19, 69.76, 2.335377e-02, 2.335377e-02, 46.67, 65.15, 0.37
11658_5#41, 83.05, 70.26, 2.307091e-02, 2.307091e-02, 37.61, 100.62, 0.34
11658_5#42, 82.51, 74.23, 2.281300e-02, 2.281300e-02, 42.92, 79.63, 0.42
11658_5#44, 72.00, 58.30, 2.349591e-02, 2.349591e-02, 35.48, 105.76, 0.53
11658_5#50, 82.16, 69.28, 2.298335e-02, 2.298335e-02, 50.41, 57.14, 0.58
11658_5#53, 82.60, 70.64, 2.328938e-02, 2.328938e-02, 43.47, 79.64, 0.22
11658_5#57, 80.06, 66.67, 2.421373e-02, 2.421373e-02, 41.20, 78.77, 0.20
11658_5#5, 82.95, 71.90, 2.338803e-02, 2.338803e-02, 49.77, 56.86, 0.24
11658_6#10, 83.50, 69.97, 2.361242e-02, 2.361242e-02, 47.50, 62.00, 0.68
11658_6#13, 81.79, 68.76, 2.359994e-02, 2.359994e-02, 50.10, 53.88, 0.37
11658_6#22, 82.95, 74.44, 2.341557e-02, 2.341557e-02, 48.13, 59.30, 0.35
11658_6#34, 81.55, 68.50, 2.350108e-02, 2.350108e-02, 49.24, 57.73, 0.34
11658_6#41, 80.84, 69.46, 2.361435e-02, 2.361435e-02, 43.02, 72.77, 0.33
11658_6#43, 80.61, 61.83, 2.339606e-02, 2.339606e-02, 43.16, 74.49, 0.45
11658_6#53, 83.47, 73.21, 2.345300e-02, 2.345300e-02, 42.03, 76.44, 0.37
11658_7#15, 82.06, 69.55, 2.295040e-02, 2.295040e-02, 50.55, 59.43, 0.39
11658_7#16, 80.27, 68.58, 2.330850e-02, 2.330850e-02, 45.38, 70.21, 0.28
11658_7#17, 83.15, 70.58, 2.382263e-02, 2.382263e-02, 45.09, 69.47, 0.24
11658_7#23, 80.86, 69.40, 2.288252e-02, 2.288252e-02, 48.34, 65.90, 0.40
11658_7#26, 81.56, 68.48, 2.317467e-02, 2.317467e-02, 48.00, 65.19, 0.33
11658_7#30, 82.39, 68.31, 2.327788e-02, 2.327788e-02, 42.81, 76.50, 0.45
11658_7#33, 82.10, 68.72, 2.380500e-02, 2.380500e-02, 35.12, 101.49, 0.35
11658_7#7, 81.02, 66.82, 2.307356e-02, 2.307356e-02, 45.66, 70.21, 0.45
11658_7#8, 82.79, 70.97, 2.306021e-02, 2.306021e-02, 43.67, 76.97, 0.40
11658_8#27, 83.21, 69.71, 2.381721e-02, 2.381721e-02, 51.87, 49.77, 0.37
11658_8#55, 81.98, 68.87, 2.347821e-02, 2.347821e-02, 51.08, 50.74, 0.30
11679_4#4, 80.32, 69.43, 2.333041e-02, 2.333041e-02, 47.51, 63.08, 0.41
11679_4#8, 82.50, 69.72, 2.337509e-02, 2.337509e-02, 45.37, 71.88, 0.36
11679_5#12, 81.10, 69.74, 2.383151e-02, 2.383151e-02, 47.34, 62.83, 0.23
11679_5#2, 74.87, 57.77, 2.339885e-02, 2.339885e-02, 50.02, 56.25, 0.31
11679_6#7, 80.60, 71.07, 2.328167e-02, 2.328167e-02, 51.82, 51.74, 0.50
11679_7#12, 82.53, 72.82, 2.334517e-02, 2.334517e-02, 48.98, 60.85, 0.37
11679_7#5, 81.40, 69.25, 2.353232e-02, 2.353232e-02, 51.80, 48.34, 0.39
11679_7#8, 82.46, 70.68, 2.343850e-02, 2.343850e-02, 42.07, 79.43, 0.37
11679_8#11, 81.82, 67.97, 2.349705e-02, 2.349705e-02, 49.97, 56.44, 0.53
11679_8#1, 82.61, 70.74, 2.382809e-02, 2.382809e-02, 45.41, 71.67, 0.22
11679_8#6, 83.14, 75.63, 2.314975e-02, 2.314975e-02, 47.40, 65.19, 0.34
11791_3#69, 81.10, 69.74, 2.487407e-02, 2.487407e-02, 49.05, 56.94, 0.30
11791_6#11, 83.13, 71.17, 2.449481e-02, 2.449481e-02, 41.06, 80.21, 0.24
11791_6#1, 83.12, 73.54, 2.360777e-02, 2.360777e-02, 45.12, 73.03, 0.39
11791_6#7, 81.21, 67.18, 2.388770e-02, 2.388770e-02, 47.72, 62.76, 0.37
11791_6#9, 83.39, 71.01, 2.383013e-02, 2.383013e-02, 42.24, 75.96, 0.39
11791_7#21, 80.47, 67.63, 2.391722e-02, 2.391722e-02, 52.07, 50.00, 0.27
11791_7#2, 80.22, 66.84, 2.353108e-02, 2.353108e-02, 46.05, 66.84, 0.34
11791_7#5, 80.83, 69.23, 2.365857e-02, 2.365857e-02, 42.85, 74.87, 0.33
11791_7#7, 82.58, 70.85, 2.352840e-02, 2.352840e-02, 43.08, 76.37, 0.25
11658_4#1, 81.50, 75.04, 2.331911e-02, 2.331911e-02, 39.29, 102.47, 0.22
11658_8#25, 79.81, 74.69, 2.383750e-02, 2.383750e-02, 52.72, 49.50, 0.20
11679_4#6, 80.01, 72.10, 2.365318e-02, 2.365318e-02, 51.26, 51.72, 0.29
11657_6#10, 79.33, 68.49, 2.306705e-02, 2.306705e-02, 47.70, 65.22, 0.63
11657_7#30, 79.29, 64.49, 2.287751e-02, 2.287751e-02, 48.81, 67.47, 0.51
11658_5#25, 79.55, 68.72, 2.347369e-02, 2.347369e-02, 46.61, 64.32, 0.33
11658_5#34, 78.03, 67.34, 2.355135e-02, 2.355135e-02, 50.55, 54.73, 0.63
11679_5#1, 79.20, 69.66, 2.328397e-02, 2.328397e-02, 45.74, 67.36, 0.51
11679_7#13, 80.51, 70.15, 2.331397e-02, 2.331397e-02, 46.54, 66.84, 0.54
11658_7#32, 36.81, 83.77, 1.239725e-02, 1.239725e-02, 35.32, 104.73, 0.73
11658_7#13, 65.82, 77.30, 2.051033e-02, 2.051033e-02, 44.17, 77.27, 0.40
11657_6#15, 79.01, 72.93, 2.383857e-02, 2.383857e-02, 50.25, 57.29, 0.27
11657_6#9, 80.14, 73.80, 2.382047e-02, 2.382047e-02, 47.86, 64.89, 0.13
11657_7#24, 76.35, 71.31, 2.382638e-02, 2.382638e-02, 50.65, 59.43, 0.14
11658_3#10, 77.33, 71.15, 2.392270e-02, 2.392270e-02, 51.74, 52.58, 0.18
11658_5#37, 78.95, 72.38, 2.374733e-02, 2.374733e-02, 47.43, 65.96, 0.16
11679_6#13, 79.84, 73.45, 2.398602e-02, 2.398602e-02, 52.47, 49.28, 0.17
11679_7#10, 78.93, 73.51, 2.404879e-02, 2.404879e-02, 50.08, 56.50, 0.30
11791_7#10, 79.87, 73.87, 2.425307e-02, 2.425307e-02, 47.43, 60.10, 0.16
11657_5#16, 40.64, 85.88, 8.298273e-03, 8.298273e-03, 48.11, 64.64, 1.14
11658_8#42, 78.00, 69.72, 2.409483e-02, 2.409483e-02, 56.06, 42.67, 0.33
11658_5#47, 81.33, 66.68, 2.296507e-02, 2.296507e-02, 43.91, 81.25, 0.21
11658_8#37, 81.10, 69.30, 2.408870e-02, 2.408870e-02, 53.09, 47.06, 0.42
11658_5#22, 74.38, 76.84, 2.084578e-02, 2.084578e-02, 48.80, 60.31, 0.71
11658_5#38, 73.22, 76.43, 2.095824e-02, 2.095824e-02, 44.81, 71.81, 0.71
11658_7#31, 73.90, 76.86, 2.058516e-02, 2.058516e-02, 45.22, 70.29, 0.82
11658_8#39, 73.24, 75.57, 2.125449e-02, 2.125449e-02, 52.81, 47.14, 0.73
11658_6#21, 78.18, 69.89, 2.321152e-02, 2.321152e-02, 52.68, 47.89, 0.60
11658_7#11, 78.17, 68.97, 2.308704e-02, 2.308704e-02, 45.53, 67.51, 0.54
11658_6#24, 65.86, 70.53, 1.998195e-02, 1.998195e-02, 49.21, 58.12, 1.07
11658_7#10, 67.29, 70.75, 2.049409e-02, 2.049409e-02, 50.56, 54.97, 0.74
